asin,title,price,rating,reviews,sold_past_month,is_bestseller,is_prime,is_amazon_choice,has_sustainability_features,brand
B0CPPFZGXN,"MOSISO Laptop Sleeve Compatible with MacBook Air/Pro, 13-13.3 inch Notebook, Compatible with MacBook Pro 14 inch M4 M3 M2 M1 Chip Pro Max 2024-2021, Neoprene Bag with Small Case, Antique Green",13.59,4.6 out of 5 stars,43130.0,200.0,False,False,False,False,MOSISO
B098QQQ36B,"EMPSIGN Stylish Laptop Bag Briefcase, 17.3 Inch Laptop Case Expandable Messenger Bag for Men Water Repellent, RFID Blocking Office Carrying Shoulder Bag for Work Business Travel-Black",34.99,4.7 out of 5 stars,1747.0,500.0,False,False,False,False,EMPSIGN
B09J19C59Y,"MOSISO Laptop Shoulder Bag Compatible with MacBook Air 15 inch M3 M2 2024 2023/Pro 16 M3 M2 M1 2024-2019,15-15.6 inch Notebook with 2 Raised&1 Flapover&1 Horizontal Pocket&Handle&Belt, Black",29.99,4.6 out of 5 stars,2380.0,300.0,False,False,False,False,MOSISO
B09NM28SB4,90W Universal AC Adapter Laptop Charger Replacement for Dell HP Acer Asus Lenovo IBM Toshiba Samsung Sony Fujitsu Gateway Notebook Ultrabook Chromebook Power Supply Cord with 16 Tips,22.99,4.3 out of 5 stars,2257.0,2000.0,False,False,False,False,Generic
B0BRKGYMV1,"Replacement for Dell Laptop Charger,65W USB C Laptop Charger Compatible with Dell HP Lenovo Asus Acer Samsung Google Chromebook Type C Power Cord",8.98,4.2 out of 5 stars,590.0,3000.0,False,False,True,False,Generic
B0C2CGBSZT,65W USB C Charger for Lenovo Thinkpad/Yoga/Chromebook Laptop Computer 65W 45W USB C Fast Power Adapter,16.99,4.4 out of 5 stars,398.0,2000.0,False,False,False,False,Generic
B08ZSMMPBD,"65W USB C Laptop Charger Replacement for Lenovo Thinkpad/Yoga/Chromebook, ADLX65YDC2A Lenovo Laptop Charger",16.99,4.4 out of 5 stars,1302.0,6000.0,False,False,False,False,Generic
B0B4SBR4RN,"65W Surface Pro Laptop Charger for Microsoft Surface Pro 10, 9, 8, 7+, 7, 6, 5, 4, 3, X, Windows Surface Laptop 6, 5, 4, 3, 2, 1, Surface Go Tablet, Surface Book 3, 2, 1, Support 44W, 36W, LED, 10FT",26.99,4.6 out of 5 stars,2705.0,9000.0,False,False,False,False,Generic
B0B1HJ666G,"Mac Book Pro Charger - 118W USB C Charger Fast Charger Compatible with USB C Port MacBook pro/Air, ipad Pro, Samsung Galaxy and All USB C Device, Include Charge Cable",35.99,4.4 out of 5 stars,4321.0,10000.0,True,False,False,False,Generic
B0BY7SYPQD,90W Universal AC Adapter Laptop Charger Compatible with HP Dell Lenovo Acer Asus Toshiba Samsung IBM Sony Fujitsu Gateway Notebook Ultrabook Chromebook Power Supply Cord with 16 Connectors,18.99,4.4 out of 5 stars,383.0,1000.0,False,False,False,False,Generic
B09688VRYZ,"Universal Chromebook Charger USB C for Hp 65W 45W USB-C Laptop Charger,Replacement for Lenovo Thinkpad/Yoga,Dell Chromebook 3100,Latitude 5420,Asus,Samsung,Acer,Google Series Type C Power Cord",15.99,4.2 out of 5 stars,7996.0,6000.0,False,False,False,False,Generic
B093V1XBJS,"65W 45W USB C Chromebook Charger for HP, Lenovo, Dell, Acer, Asus, Samsung, Universal USB C Laptop Charger for Hp Chromebook X360 11 13 14 14A HP Spectre X360 Lenovo Thinkpad Type C Power Cord",9.99,4.3 out of 5 stars,1987.0,1000.0,False,False,False,False,Generic
B0C58N5J9Q,"Mac Book Pro Charger - 118W USB C Fast Charger Power Adapter Compatible with USB C Port MacBook Pro/MacBook Air 16 15 14 13 Inch, New iPad Pro and All USB C Device, Include Charge Cable 6.6ft",29.99,4.5 out of 5 stars,927.0,3000.0,False,False,False,False,Generic
B09GHV6G55,Dell 65W USB-C Laptop Charger for XPS and Latitude 5000 - Power Cord Included,22.99,4.6 out of 5 stars,1544.0,7000.0,False,False,False,False,Dell
B082X6TSZX,65W Laptop Charger for HP EliteBook Charger 840 850 845 830 820 G9 G8 G7 G6 G5 G4 G3 / ProBook 450 430 440 446 455 470 640 650 745 735 725 755 Power Cord,15.99,4.6 out of 5 stars,2570.0,3000.0,False,False,False,True,Generic
B09SFR4FDR,65W Replacement HP Laptop Charger Compatible for HP Pavilion 11 13 15;HP elitebook Folio 1040 g1;hp touchsmart 11 13 15;HP Stream 13 11 14,8.99,4.7 out of 5 stars,2611.0,1000.0,False,False,False,False,Generic
B08X4M4LBR,"Charger for Lenovo Laptop - Upgraded Version, (UL Safety Certified), Foldable Plug, Lengthened Power Cable, Charging Light, 65W-45W Light-Weight Adapter Compatible with Ideapad, Flex, V/B/E/S Series",15.87,4.7 out of 5 stars,4465.0,3000.0,False,False,False,False,Generic
B088T52KZD,"Charger for Lenovo Laptop [UL Safety Certified] Thinkpad, Yoga,Chromebook Computer 65W 45W USB C Fast Power Adapte",15.99,4.2 out of 5 stars,2685.0,4000.0,False,False,False,False,Generic
B0B24523S2,"New Slim HP 65W USB C Laptop Charger AC Adapter Replacement for HP Spectre X360,Spectre,Elitebook x360,Elitebook,Envy,Chromebook,Elite x2,ProBook Travel Type C Power Cord Supply",20.99,4.1 out of 5 stars,788.0,2000.0,False,False,False,False,Generic
B0BLRJ4R8F,"Amazon Basics Ergonomic and Foldable Laptop Stand for Desk, Adjustable Riser, Fits all Laptops and Notebooks up to 17.3 Inch, 10 x 8.7 x 6 in, Silver",30.39,4.6 out of 5 stars,1198.0,1000.0,False,False,False,False,Generic
B09PYPPD9L,"Laptop Stand for Desk, Adjustable Computer Stand with 360° Rotating Base, Ergonomic Laptop Riser for Collaborative Work, Foldable & Portable Laptop Stand, fits for All 10-16"" Laptops",35.98,4.7 out of 5 stars,1802.0,1000.0,False,False,False,False,Generic
B0B1L6R9NN,"Foldable Laptop Stand, Height Adjustable Ergonomic Computer Stand for Desk, Aluminum Portable Laptop Riser Holder Mount Compatible with MacBook Pro Air, HP, Dell 10-16""",19.99,4.7 out of 5 stars,3375.0,4000.0,False,False,False,False,Generic
B07GFF82DP,"Amazon Basics Aluminum Portable Foldable Laptop Support Stand for Laptops up to 13"", Black",15.99,4.5 out of 5 stars,5120.0,,False,False,False,False,Generic
B00LSU4QD8,Rain Design iLevel2 Adjustable Height Laptop Stand (Patented) (Silver),62.9,4.4 out of 5 stars,1026.0,2000.0,False,False,False,True,Generic
